node1,node2,WKT,category,lanes
7270969265,7270969281,"LINESTRING(77.08849334716797 43.8999137878418,77.08828735351563 43.899696350097656,77.08741760253906 43.89826202392578,77.08682250976563 43.897499084472656)",residential,1
7270969281,7270969268,"LINESTRING(77.08682250976563 43.897499084472656,77.08663177490234 43.897254943847656)",residential,1
7270969269,7270969270,"LINESTRING(77.08733367919922 43.89678192138672,77.08865356445313 43.89853286743164)",residential,1
7270969271,7270969273,"LINESTRING(77.0877456665039 43.896507263183594,77.08795928955078 43.89677047729492,77.08919525146484 43.898284912109375)",residential,1
7270969274,7270969275,"LINESTRING(77.09087371826172 43.89785385131836,77.09120178222656 43.8974723815918,77.09148406982422 43.8973388671875)",service,1
7270969277,2419716485,"LINESTRING(77.09065246582031 43.897605895996094,77.0912857055664 43.897132873535156)",service,1
7270969278,7270969279,"LINESTRING(77.09024810791016 43.89710235595703,77.09075164794922 43.89667892456055)",service,1
7271000186,7270969281,"LINESTRING(77.08776092529297 43.90060806274414,77.0873794555664 43.900360107421875,77.0869369506836 43.900081634521484,77.08641052246094 43.89952087402344,77.08609771728516 43.89908218383789,77.08560180664063 43.8984375,77.08682250976563 43.897499084472656)",residential,1
7271000186,7270969265,"LINESTRING(77.08776092529297 43.90060806274414,77.08849334716797 43.8999137878418)",residential,1
7270969263,7271000187,"LINESTRING(77.09056091308594 43.89919662475586,77.09236145019531 43.9015007019043)",residential,1
7271000188,7271000191,"LINESTRING(77.0899887084961 43.89939498901367,77.09086608886719 43.900577545166016,77.09104919433594 43.900577545166016,77.09185028076172 43.90172576904297)",residential,1
1939303683,7271000194,"LINESTRING(77.09233856201172 43.90229797363281,77.09183502197266 43.90245056152344,77.0914306640625 43.902748107910156,77.0909652709961 43.903289794921875)",residential,1
7271000194,7271000197,"LINESTRING(77.0909652709961 43.903289794921875,77.0907974243164 43.90311813354492,77.09040832519531 43.902828216552734,77.09028625488281 43.902774810791016)",residential,1
7271000197,7271000216,"LINESTRING(77.09028625488281 43.902774810791016,77.08998107910156 43.902259826660156)",residential,1
7271000216,7271000211,"LINESTRING(77.08998107910156 43.902259826660156,77.08988189697266 43.90208435058594,77.0897216796875 43.901824951171875)",residential,1
7271000211,7270969265,"LINESTRING(77.0897216796875 43.901824951171875,77.08965301513672 43.90171432495117,77.08926391601563 43.901039123535156,77.08883666992188 43.90047073364258,77.08849334716797 43.8999137878418)",residential,1
7271000186,7271000209,"LINESTRING(77.08776092529297 43.90060806274414,77.08737182617188 43.9010124206543)",residential,1
7271000209,7271000207,"LINESTRING(77.08737182617188 43.9010124206543,77.08690643310547 43.901493072509766)",residential,1
7271000207,7271000203,"LINESTRING(77.08690643310547 43.901493072509766,77.08683776855469 43.90156173706055,77.08637237548828 43.90206527709961)",residential,1
7271000203,7271000217,"LINESTRING(77.08637237548828 43.90206527709961,77.09001159667969 43.90342712402344)",residential,1
7271000217,7271000205,"LINESTRING(77.09001159667969 43.90342712402344,77.09008026123047 43.90345764160156,77.09089660644531 43.90377426147461)",residential,1
7271000205,7271000194,"LINESTRING(77.09089660644531 43.90377426147461,77.09080505371094 43.9035530090332,77.0909652709961 43.903289794921875)",residential,1
7271000207,7271000197,"LINESTRING(77.08690643310547 43.901493072509766,77.08908081054688 43.902339935302734,77.09028625488281 43.902774810791016)",residential,1
7271000209,7271000211,"LINESTRING(77.08737182617188 43.9010124206543,77.08942413330078 43.90177536010742,77.0897216796875 43.901824951171875)",residential,1
7271000212,7271000216,"LINESTRING(77.0892562866211 43.8996467590332,77.09051513671875 43.90156936645508,77.09037017822266 43.9019660949707,77.09021759033203 43.90210723876953,77.08998107910156 43.902259826660156)",residential,1
7271000217,7271000220,"LINESTRING(77.09001159667969 43.90342712402344,77.08761596679688 43.90341567993164,77.0860824584961 43.903324127197266,77.08476257324219 43.90290451049805)",residential,1
7271000220,7271000203,"LINESTRING(77.08476257324219 43.90290451049805,77.08476257324219 43.90180969238281,77.08509063720703 43.901390075683594,77.08609771728516 43.901893615722656,77.08637237548828 43.90206527709961)",residential,1
7271000220,7271000225,"LINESTRING(77.08476257324219 43.90290451049805,77.08494567871094 43.90310287475586,77.0855712890625 43.90380859375)",service,1
7271000225,7271000205,"LINESTRING(77.0855712890625 43.90380859375,77.09075164794922 43.90389633178711,77.09089660644531 43.90377426147461)",service,1
7271000205,7271000228,"LINESTRING(77.09089660644531 43.90377426147461,77.09150695800781 43.903953552246094,77.09345245361328 43.90394592285156)",service,1
7271000228,7271000230,"LINESTRING(77.09345245361328 43.90394592285156,77.09320831298828 43.90362548828125)",service,1
7271000230,2419716549,"LINESTRING(77.09320831298828 43.90362548828125,77.09278869628906 43.9030647277832,77.09239959716797 43.9024543762207)",service,1
7271000230,7271000287,"LINESTRING(77.09320831298828 43.90362548828125,77.09407806396484 43.90342330932617,77.09488677978516 43.90290451049805)",service,1
7271000287,7271000232,"LINESTRING(77.09488677978516 43.90290451049805,77.09524536132813 43.90267562866211)",service,1
7271000228,7271000233,"LINESTRING(77.09345245361328 43.90394592285156,77.09383392333984 43.904476165771484)",service,1
7271000233,7271000236,"LINESTRING(77.09383392333984 43.904476165771484,77.09041595458984 43.90436553955078,77.08763885498047 43.904296875,77.087158203125 43.904178619384766)",service,1
7271000236,7271000225,"LINESTRING(77.087158203125 43.904178619384766,77.0868911743164 43.90410232543945,77.08590698242188 43.9040641784668,77.0855712890625 43.90380859375)",service,1
7271000236,7271000267,"LINESTRING(77.087158203125 43.904178619384766,77.08674621582031 43.90447998046875,77.08676147460938 43.904747009277344,77.08712768554688 43.90522003173828,77.08756256103516 43.90503692626953)",service,1
7271000267,7271000263,"LINESTRING(77.08756256103516 43.90503692626953,77.0876235961914 43.90501403808594,77.08816528320313 43.90491485595703,77.08831787109375 43.904911041259766)",service,1
7271000263,7271000246,"LINESTRING(77.08831787109375 43.904911041259766,77.08912658691406 43.90488052368164,77.09037017822266 43.90494155883789,77.09434509277344 43.905086517333984)",service,1
7271000246,7271000233,"LINESTRING(77.09434509277344 43.905086517333984,77.09383392333984 43.904476165771484)",service,1
7271000246,7271000248,"LINESTRING(77.09434509277344 43.905086517333984,77.09630584716797 43.9051399230957)",service,1
7271000248,7271000247,"LINESTRING(77.09630584716797 43.9051399230957,77.09677124023438 43.9051513671875)",service,1
7271000248,7271000249,"LINESTRING(77.09630584716797 43.9051399230957,77.09663391113281 43.90566635131836)",service,1
7271000249,2072360551,"LINESTRING(77.09663391113281 43.90566635131836,77.09709930419922 43.905548095703125,77.09815979003906 43.90545654296875,77.09867095947266 43.9052734375)",service,1
7271000249,7271000254,"LINESTRING(77.09663391113281 43.90566635131836,77.0960693359375 43.90569305419922,77.09487915039063 43.90577697753906,77.09468078613281 43.905643463134766)",service,1
7271000254,7271000246,"LINESTRING(77.09468078613281 43.905643463134766,77.09453582763672 43.905235290527344,77.09434509277344 43.905086517333984)",service,1
7271000254,7271000268,"LINESTRING(77.09468078613281 43.905643463134766,77.09444427490234 43.905677795410156,77.09132385253906 43.90559005737305,77.09097290039063 43.90562438964844)",service,1
7271000268,7271000264,"LINESTRING(77.09097290039063 43.90562438964844,77.09015655517578 43.90570068359375,77.08950805664063 43.905487060546875,77.08928680419922 43.90544891357422,77.08900451660156 43.90536117553711)",service,1
7271000264,7271000263,"LINESTRING(77.08900451660156 43.90536117553711,77.08882141113281 43.90530776977539,77.08849334716797 43.90517807006836,77.08831787109375 43.904911041259766)",service,1
7271000264,7271000267,"LINESTRING(77.08900451660156 43.90536117553711,77.08816528320313 43.905330657958984,77.08787536621094 43.90522766113281,77.08756256103516 43.90503692626953)",service,1
7271000268,7271000254,"LINESTRING(77.09097290039063 43.90562438964844,77.091064453125 43.905948638916016,77.09126281738281 43.90608596801758,77.0921401977539 43.90637969970703,77.09294128417969 43.90666198730469,77.0935287475586 43.90689468383789,77.09410095214844 43.90747833251953,77.09426879882813 43.907230377197266,77.09449005126953 43.90708923339844,77.09456634521484 43.90689468383789,77.09447479248047 43.90666580200195,77.09441375732422 43.90645980834961,77.0943603515625 43.90623092651367,77.09441375732422 43.906005859375,77.09452819824219 43.905765533447266,77.09468078613281 43.905643463134766)",residential,1
7271000233,7271000286,"LINESTRING(77.09383392333984 43.904476165771484,77.09583282470703 43.90457534790039,77.09762573242188 43.904720306396484,77.09793090820313 43.90467834472656,77.0987319946289 43.904762268066406)",residential,1
7271000287,7271000289,"LINESTRING(77.09488677978516 43.90290451049805,77.09526824951172 43.90357971191406,77.0965805053711 43.90427780151367)",residential,1
7271000290,7271000292,"LINESTRING(77.09921264648438 43.904747009277344,77.10041046142578 43.904483795166016,77.10267639160156 43.903831481933594)",residential,1
7271000293,7271000297,"LINESTRING(77.103759765625 43.9028205871582,77.10347747802734 43.90300369262695,77.10224151611328 43.9031867980957,77.10160827636719 43.90338897705078,77.101318359375 43.90372085571289)",residential,1
7271000297,7271000297,"LINESTRING(77.101318359375 43.90372085571289,77.09890747070313 43.9039306640625,77.09890747070313 43.90342330932617,77.1008529663086 43.90324020385742,77.101318359375 43.90372085571289)",residential,1
7271000301,5175826771,"LINESTRING(77.09992218017578 43.905128479003906,77.10053253173828 43.904937744140625,77.10107421875 43.904884338378906,77.10185241699219 43.90500259399414,77.10279846191406 43.90501022338867,77.10459899902344 43.90464782714844,77.10479736328125 43.90530014038086,77.10336303710938 43.90565490722656,77.10285186767578 43.905662536621094,77.10233306884766 43.905662536621094,77.10140228271484 43.90594482421875)",residential,1
7271000311,7271000316,"LINESTRING(77.10172271728516 43.90900421142578,77.10220336914063 43.90877151489258,77.10305786132813 43.908756256103516,77.10355377197266 43.90901565551758,77.1048812866211 43.9085693359375,77.10502624511719 43.90831756591797)",residential,1
1899113889,7301013558,"LINESTRING(77.10147094726563 43.882930755615234,77.09990692138672 43.88219451904297)",residential,1
7301013558,7301013552,"LINESTRING(77.09990692138672 43.88219451904297,77.09908294677734 43.881805419921875,77.09707641601563 43.88269805908203)",residential,1
7301013552,7301013553,"LINESTRING(77.09707641601563 43.88269805908203,77.0959701538086 43.882041931152344)",residential,1
7301013552,7301013556,"LINESTRING(77.09707641601563 43.88269805908203,77.09750366210938 43.883018493652344,77.0975570678711 43.88334274291992)",residential,1
7301013556,7301013555,"LINESTRING(77.0975570678711 43.88334274291992,77.09774780273438 43.88444900512695)",residential,1
7301013556,7301013558,"LINESTRING(77.0975570678711 43.88334274291992,77.09796142578125 43.88307571411133,77.09990692138672 43.88219451904297)",residential,1
7301013556,7301013559,"LINESTRING(77.0975570678711 43.88334274291992,77.095947265625 43.884342193603516)",residential,1
7301013559,7301013560,"LINESTRING(77.095947265625 43.884342193603516,77.09680938720703 43.88492202758789)",residential,1
7301013559,7436470541,"LINESTRING(77.095947265625 43.884342193603516,77.09548950195313 43.88404846191406)",residential,1
7436470541,7301013563,"LINESTRING(77.09548950195313 43.88404846191406,77.09394073486328 43.88307571411133)",residential,1
7301013563,7301013561,"LINESTRING(77.09394073486328 43.88307571411133,77.0918960571289 43.88179016113281)",residential,1
7301013562,7436470546,"LINESTRING(77.0950698852539 43.88209533691406,77.09461212158203 43.88249588012695)",residential,1
7436470546,7301013563,"LINESTRING(77.09461212158203 43.88249588012695,77.09394073486328 43.88307571411133)",residential,1
7301013563,7436470544,"LINESTRING(77.09394073486328 43.88307571411133,77.0931625366211 43.883750915527344)",residential,1
7436470544,7301013564,"LINESTRING(77.0931625366211 43.883750915527344,77.09210968017578 43.88466262817383)",residential,1
7301138099,7301138103,"LINESTRING(77.10029602050781 43.90827560424805,77.10022735595703 43.90871047973633,77.09979248046875 43.90907287597656,77.10006713867188 43.90965270996094,77.09967041015625 43.910072326660156)",residential,1
7301138103,7301138104,"LINESTRING(77.09967041015625 43.910072326660156,77.09953308105469 43.910682678222656)",residential,1
7301138105,7301138108,"LINESTRING(77.10285186767578 43.906951904296875,77.10347747802734 43.90677261352539,77.1048812866211 43.906333923339844,77.10449981689453 43.90562438964844)",residential,1
7436424908,7436424911,"LINESTRING(77.07562255859375 43.894351959228516,77.07572174072266 43.89418411254883,77.07627868652344 43.89385986328125,77.07797241210938 43.892974853515625)",service,1
1900271201,7436389157,"LINESTRING(77.07801055908203 43.890018463134766,77.07890319824219 43.8895378112793,77.0793228149414 43.88924789428711)",service,1
7436389157,7436436510,"LINESTRING(77.0793228149414 43.88924789428711,77.07975006103516 43.888954162597656,77.079833984375 43.88889694213867,77.08102416992188 43.8882942199707,77.0827407836914 43.8875617980957,77.08391571044922 43.88678741455078)",service,1
7436436513,9682063500,"LINESTRING(77.07406616210938 43.88594436645508,77.07547760009766 43.8852424621582,77.07646942138672 43.88475799560547,77.07711029052734 43.885074615478516,77.07768249511719 43.88477325439453,77.07846069335938 43.88467788696289,77.07943725585938 43.8851432800293,77.07991027832031 43.88518142700195,77.0802230834961 43.884944915771484,77.08039093017578 43.88483428955078,77.08053588867188 43.88482666015625,77.08092498779297 43.88505554199219,77.08111572265625 43.885231018066406,77.08155822753906 43.88554382324219)",service,1
9682063500,9682063503,"LINESTRING(77.08155822753906 43.88554382324219,77.08159637451172 43.88572311401367,77.08165740966797 43.88585662841797,77.08196258544922 43.886070251464844)",service,1
7436389157,7436389165,"LINESTRING(77.0793228149414 43.88924789428711,77.07980346679688 43.88930892944336,77.08026885986328 43.8894157409668,77.0810775756836 43.88922119140625,77.08168029785156 43.88962173461914,77.08203125 43.88936233520508,77.08297729492188 43.88898849487305,77.08373260498047 43.888729095458984,77.08432006835938 43.888614654541016)",service,1
7301138103,7436440976,"LINESTRING(77.09967041015625 43.910072326660156,77.09957885742188 43.909934997558594,77.09915924072266 43.909873962402344,77.09900665283203 43.91010284423828,77.09888458251953 43.9102668762207)",service,1
7436441837,7436441841,"LINESTRING(77.10505676269531 43.88452911376953,77.10523986816406 43.88496017456055,77.10513305664063 43.8853645324707,77.1048355102539 43.885765075683594,77.10460662841797 43.88663864135742)",service,1
7436470523,7436470533,"LINESTRING(77.09705352783203 43.88479995727539,77.09764099121094 43.8848991394043,77.0983657836914 43.88523864746094)",residential,1
7436470533,7436470532,"LINESTRING(77.0983657836914 43.88523864746094,77.09842681884766 43.8852653503418,77.09935760498047 43.885799407958984,77.10044860839844 43.88532638549805,77.10132598876953 43.88488006591797)",residential,1
7436470532,7436470535,"LINESTRING(77.10132598876953 43.88488006591797,77.10302734375 43.88400650024414,77.10234832763672 43.88325881958008)",residential,1
7436470535,7436470529,"LINESTRING(77.10234832763672 43.88325881958008,77.10198974609375 43.88286590576172)",residential,1
7436470530,7436470534,"LINESTRING(77.09989166259766 43.883384704589844,77.1006088256836 43.884132385253906)",residential,1
7436470534,7436470532,"LINESTRING(77.1006088256836 43.884132385253906,77.10132598876953 43.88488006591797)",residential,1
7436470533,7436470534,"LINESTRING(77.0983657836914 43.88523864746094,77.1006088256836 43.884132385253906)",residential,1
7436470534,7436470535,"LINESTRING(77.1006088256836 43.884132385253906,77.10234832763672 43.88325881958008)",residential,1
7436470532,7436470539,"LINESTRING(77.10132598876953 43.88488006591797,77.10179138183594 43.8853645324707,77.10195922851563 43.88538360595703,77.10240936279297 43.88525390625,77.10391998291016 43.88465881347656,77.10480499267578 43.88435363769531)",residential,1
7436470540,7436470543,"LINESTRING(77.09359741210938 43.885589599609375,77.09467315673828 43.88471221923828)",residential,1
7436470543,7436470541,"LINESTRING(77.09467315673828 43.88471221923828,77.09548950195313 43.88404846191406)",residential,1
7436470542,7436470543,"LINESTRING(77.09579467773438 43.88542556762695,77.09467315673828 43.88471221923828)",residential,1
7436470543,7436470544,"LINESTRING(77.09467315673828 43.88471221923828,77.0931625366211 43.883750915527344)",residential,1
7436470544,7436470545,"LINESTRING(77.0931625366211 43.883750915527344,77.09111022949219 43.882469177246094)",residential,1
7436470546,7436470547,"LINESTRING(77.09461212158203 43.88249588012695,77.09319305419922 43.88154983520508)",residential,1
2079260163,7436470549,"LINESTRING(77.09111022949219 43.88055419921875,77.09066009521484 43.880760192871094)",service,1
7436470549,1906082227,"LINESTRING(77.09066009521484 43.880760192871094,77.09015655517578 43.880985260009766,77.08910369873047 43.88142776489258,77.0889892578125 43.881465911865234,77.08865356445313 43.881492614746094,77.0878677368164 43.8815803527832,77.08777618408203 43.88157272338867,77.08772277832031 43.881526947021484)",service,1
2079260163,2079259887,"LINESTRING(77.09111022949219 43.88055419921875,77.09114074707031 43.88054275512695,77.09162139892578 43.88033676147461,77.09175872802734 43.880279541015625,77.09236907958984 43.880027770996094,77.09244537353516 43.87997817993164,77.09249877929688 43.8798942565918,77.09262084960938 43.879642486572266,77.09270477294922 43.879554748535156,77.09275817871094 43.8795166015625)",service,1
7436470549,7436470554,"LINESTRING(77.09066009521484 43.880760192871094,77.09078216552734 43.880958557128906,77.09110260009766 43.88116455078125)",service,1
7436470554,7436470555,"LINESTRING(77.09110260009766 43.88116455078125,77.0911636352539 43.88120651245117)",service,1
7436470555,7436470552,"LINESTRING(77.0911636352539 43.88120651245117,77.09142303466797 43.881378173828125,77.09198760986328 43.8817138671875)",service,1
2079260075,2079259773,"LINESTRING(77.086669921875 43.876712799072266,77.08673858642578 43.8768424987793,77.0869140625 43.8773193359375,77.08697509765625 43.877593994140625,77.08699798583984 43.877655029296875,77.08734893798828 43.877620697021484,77.08750915527344 43.877559661865234,77.08757019042969 43.87751770019531,77.0876235961914 43.87744903564453,77.0876235961914 43.87738800048828,77.08760070800781 43.8773078918457,77.08753967285156 43.8772087097168,77.08747863769531 43.8770751953125,77.08740234375 43.876808166503906,77.08732604980469 43.87669372558594,77.08724212646484 43.87663269042969)",track,1
2079259773,2079259748,"LINESTRING(77.08724212646484 43.87663269042969,77.08719635009766 43.876548767089844,77.0871810913086 43.876487731933594,77.0871810913086 43.876461029052734)",track,1
2079259748,2078678223,"LINESTRING(77.0871810913086 43.876461029052734,77.08717346191406 43.87640380859375,77.08716583251953 43.87630844116211,77.0871353149414 43.87623596191406)",track,1
2070880419,7436506529,"LINESTRING(77.04020690917969 43.86056900024414,77.04010772705078 43.860599517822266)",service,1
7436506529,7436506512,"LINESTRING(77.04010772705078 43.860599517822266,77.03955078125 43.86076354980469,77.03890228271484 43.86088943481445)",service,1
7436506513,7436506521,"LINESTRING(77.04451751708984 43.86227798461914,77.0443115234375 43.862266540527344,77.04396057128906 43.862152099609375,77.04360961914063 43.86199188232422)",service,1
7436506521,7436506520,"LINESTRING(77.04360961914063 43.86199188232422,77.04334259033203 43.86186599731445,77.04293823242188 43.86117935180664,77.04277801513672 43.86073684692383,77.04247283935547 43.860389709472656,77.04171752929688 43.860206604003906)",service,1
7436506521,7436506529,"LINESTRING(77.04360961914063 43.86199188232422,77.04320526123047 43.86197280883789,77.0425796508789 43.861854553222656,77.04241180419922 43.86175537109375,77.04207611083984 43.86155700683594,77.04190063476563 43.8614387512207,77.04167938232422 43.86135482788086,77.0409927368164 43.86101150512695,77.04045104980469 43.860755920410156,77.04010772705078 43.860599517822266)",service,1
7436506531,7436506532,"LINESTRING(77.04363250732422 43.86026382446289,77.0440902709961 43.86012268066406)",service,1
7436506532,7707431708,"LINESTRING(77.0440902709961 43.86012268066406,77.04427337646484 43.860042572021484,77.0445327758789 43.85990524291992,77.04459381103516 43.859840393066406,77.04460906982422 43.859764099121094,77.04461669921875 43.859642028808594,77.04464721679688 43.859500885009766,77.04469299316406 43.8593635559082,77.04483795166016 43.859230041503906,77.04489135742188 43.8591423034668,77.04491424560547 43.8590202331543,77.04493713378906 43.85895538330078,77.044921875 43.85887908935547)",service,1
7707431708,6898181845,"LINESTRING(77.044921875 43.85887908935547,77.04473876953125 43.85860061645508)",service,1
1899135574,7436506548,"LINESTRING(77.04667663574219 43.86411666870117,77.04649353027344 43.86393737792969,77.046142578125 43.86363983154297,77.04591369628906 43.863311767578125)",service,1
7436506548,7436506542,"LINESTRING(77.04591369628906 43.863311767578125,77.04585266113281 43.863224029541016,77.04540252685547 43.862815856933594,77.0449447631836 43.86250686645508)",service,1
7436506542,7436506541,"LINESTRING(77.0449447631836 43.86250686645508,77.04476928710938 43.862388610839844)",service,1
7436506542,7707485485,"LINESTRING(77.0449447631836 43.86250686645508,77.04503631591797 43.86248016357422,77.045166015625 43.86247253417969,77.0452651977539 43.86249923706055)",service,1
7707485485,7436506546,"LINESTRING(77.0452651977539 43.86249923706055,77.04537200927734 43.862545013427734,77.04549407958984 43.86259078979492,77.04605102539063 43.86268997192383,77.04739379882813 43.86292266845703)",service,1
7436506546,7436506547,"LINESTRING(77.04739379882813 43.86292266845703,77.047607421875 43.863067626953125)",service,1
5930305831,7436504447,"LINESTRING(77.07572937011719 43.853981018066406,77.07736206054688 43.85383987426758,77.07817077636719 43.853790283203125,77.07845306396484 43.85540771484375)",residential,1
7436504447,7436504446,"LINESTRING(77.07845306396484 43.85540771484375,77.07877349853516 43.85721969604492,77.078857421875 43.857730865478516)",residential,1
7436504446,7436504448,"LINESTRING(77.078857421875 43.857730865478516,77.07913208007813 43.859344482421875)",residential,1
7436504448,7436504445,"LINESTRING(77.07913208007813 43.859344482421875,77.07923126220703 43.85992431640625)",residential,1
5930305829,7436504446,"LINESTRING(77.07634735107422 43.85796356201172,77.07721710205078 43.857872009277344,77.078857421875 43.857730865478516)",residential,1
4799145619,7436504447,"LINESTRING(77.07597351074219 43.855621337890625,77.07677459716797 43.855560302734375,77.07845306396484 43.85540771484375)",residential,1
5930305830,7436504448,"LINESTRING(77.07655334472656 43.85957336425781,77.0779037475586 43.85944366455078,77.07913208007813 43.859344482421875)",residential,1
7436637319,2078678548,"LINESTRING(77.08486938476563 43.87541580200195,77.0852279663086 43.87532424926758,77.0855484008789 43.875205993652344,77.08590698242188 43.87531661987305,77.08639526367188 43.87519454956055)",service,1
2078678548,7436637327,"LINESTRING(77.08639526367188 43.87519454956055,77.08680725097656 43.874977111816406,77.08727264404297 43.87503433227539,77.08808898925781 43.87523651123047,77.08840942382813 43.8752326965332,77.0888442993164 43.87518310546875)",service,1
7436652115,7436652120,"LINESTRING(77.08401489257813 43.870941162109375,77.0843505859375 43.870784759521484,77.08448028564453 43.87063217163086,77.08505249023438 43.87053680419922,77.08560180664063 43.87036895751953,77.08637237548828 43.87008285522461)",service,1
7436652121,7436652122,"LINESTRING(77.08322143554688 43.869747161865234,77.08367919921875 43.86959457397461)",service,1
7436652123,7436652124,"LINESTRING(77.08267211914063 43.86887741088867,77.08290100097656 43.868831634521484,77.08309173583984 43.86879348754883)",service,1
7436656406,7436656412,"LINESTRING(77.0820541381836 43.867958068847656,77.082275390625 43.86794662475586,77.08258056640625 43.868186950683594,77.08279418945313 43.868186950683594)",service,1
7436656412,7436656410,"LINESTRING(77.08279418945313 43.868186950683594,77.0828628540039 43.868186950683594,77.08325958251953 43.868125915527344,77.08403015136719 43.86777114868164)",service,1
7436656412,7436652123,"LINESTRING(77.08279418945313 43.868186950683594,77.08268737792969 43.8685188293457,77.08267211914063 43.86887741088867)",service,1
7436656414,7436656418,"LINESTRING(77.0816879272461 43.86741256713867,77.08245086669922 43.86720275878906,77.08273315429688 43.86709976196289,77.08333587646484 43.86708068847656,77.08415222167969 43.866851806640625)",service,1
7436656419,7436656424,"LINESTRING(77.0810546875 43.866458892822266,77.08128356933594 43.8663444519043,77.0815658569336 43.8663444519043,77.08181762695313 43.866455078125,77.0821533203125 43.86629867553711,77.08296203613281 43.866146087646484)",service,1
7436656425,7436656428,"LINESTRING(77.07933044433594 43.863887786865234,77.0797348022461 43.86377716064453,77.08062744140625 43.86354446411133,77.08076477050781 43.86361312866211)",service,1
6942740958,6896397900,"LINESTRING(77.0766830444336 43.86192321777344,77.07678985595703 43.861778259277344,77.07769012451172 43.8614387512207)",service,1
6896397900,7436652129,"LINESTRING(77.07769012451172 43.8614387512207,77.07764434814453 43.86128616333008,77.08013916015625 43.86030578613281,77.08086395263672 43.860050201416016)",service,1
7436757244,7436757261,"LINESTRING(77.05967712402344 43.86172866821289,77.05964660644531 43.86162567138672)",service,1
7436757261,7436757248,"LINESTRING(77.05964660644531 43.86162567138672,77.05953216552734 43.86116409301758,77.06027221679688 43.86104965209961,77.06028747558594 43.86056137084961,77.06021881103516 43.85982894897461)",service,1
7436757248,7436757250,"LINESTRING(77.06021881103516 43.85982894897461,77.05924224853516 43.859928131103516,77.05931091308594 43.860206604003906)",service,1
7436757248,7436757254,"LINESTRING(77.06021881103516 43.85982894897461,77.06031036376953 43.859710693359375,77.06088256835938 43.85967254638672,77.06105041503906 43.859649658203125,77.0612564086914 43.85984420776367,77.061279296875 43.859954833984375,77.06137084960938 43.86055374145508,77.06144714355469 43.86117172241211)",service,1
7436757254,1899113829,"LINESTRING(77.06144714355469 43.86117172241211,77.06195831298828 43.86104202270508,77.06216430664063 43.860939025878906,77.06211853027344 43.86057662963867,77.06200408935547 43.86021041870117,77.0618667602539 43.85991287231445,77.06175994873047 43.85972595214844,77.06175994873047 43.8594970703125)",service,1
7707423891,7707423890,"LINESTRING(77.04190063476563 43.84926223754883,77.04164123535156 43.84923553466797,77.04106903076172 43.84920120239258)",service,1
1327177170,7707423844,"LINESTRING(77.04058837890625 43.845314025878906,77.04071044921875 43.84541702270508,77.04084777832031 43.84548568725586,77.04102325439453 43.845516204833984,77.04126739501953 43.845516204833984,77.0416030883789 43.845481872558594,77.04191589355469 43.8454475402832,77.0421371459961 43.84543228149414,77.0423583984375 43.84534454345703,77.0426254272461 43.845218658447266)",service,1
7707431708,6898181843,"LINESTRING(77.044921875 43.85887908935547,77.04544067382813 43.85884475708008)",service,1
6898181843,7707431705,"LINESTRING(77.04544067382813 43.85884475708008,77.04588317871094 43.8587760925293,77.04621124267578 43.85871124267578,77.04663848876953 43.8586540222168,77.04679107666016 43.858604431152344,77.04681396484375 43.858558654785156,77.04680633544922 43.858375549316406)",service,1
1897148899,7707401893,"LINESTRING(77.0520248413086 43.862606048583984,77.0512924194336 43.862613677978516,77.05122375488281 43.86259078979492,77.05113983154297 43.86254119873047)",service,1
7707444771,9620285246,"LINESTRING(77.05503845214844 43.86212921142578,77.05506896972656 43.86226272583008)",service,1
9620285246,7707444773,"LINESTRING(77.05506896972656 43.86226272583008,77.05513763427734 43.86262512207031,77.05526733398438 43.86323165893555)",service,1
9620285244,9620285243,"LINESTRING(77.0527114868164 43.86233139038086,77.05274200439453 43.86246871948242)",service,1
9620285243,7707472087,"LINESTRING(77.05274200439453 43.86246871948242,77.05277252197266 43.86258316040039,77.0528335571289 43.86296081542969,77.0528793334961 43.86321258544922,77.05290222167969 43.86330032348633,77.0529556274414 43.863372802734375,77.05300903320313 43.86343002319336,77.05309295654297 43.86347579956055,77.0531997680664 43.8635139465332,77.05339813232422 43.863548278808594,77.05364227294922 43.86358642578125,77.05387115478516 43.8636474609375,77.0539321899414 43.86366653442383)",service,1
7707472087,7707418579,"LINESTRING(77.0539321899414 43.86366653442383,77.0540542602539 43.863704681396484,77.05419158935547 43.86378860473633,77.05433654785156 43.8638801574707,77.05441284179688 43.863914489746094,77.05448150634766 43.86393356323242,77.0545654296875 43.86393737792969,77.05472564697266 43.86394119262695,77.05497741699219 43.86394500732422)",service,1
7707418579,7707470186,"LINESTRING(77.05497741699219 43.86394500732422,77.05508422851563 43.86394119262695,77.05525207519531 43.86394500732422)",service,1
7707470186,7707423135,"LINESTRING(77.05525207519531 43.86394500732422,77.05548858642578 43.863956451416016)",service,1
7707423135,7707470474,"LINESTRING(77.05548858642578 43.863956451416016,77.05570220947266 43.86396026611328,77.0557632446289 43.863956451416016)",service,1
